ID,SMILES,Scaffold
EN300-09785,CC(C)c1ccc(C(=O)CCl)cc1,0
EN300-11407,N#CC(C(=O)CBr)c1ccccc1,0
EN300-45023,O=C(CBr)c1ccc2c(c1)Cc1ccccc1-2,0
EN300-08649,O=C(CCl)c1cc(Cl)ccc1Cl,0
EN300-25680,O=C(CBr)c1ccc2c(c1)CCO2,0
EN300-39719,Cc1cccc(C(=O)CBr)c1,0
EN300-35592,Cn1cc(C(=O)CCl)cc1C(N)=O,0
EN300-37414,O=CN1CCc2cc(C(=O)CCl)ccc21,0
EN300-43569,O=C(CBr)c1ccc2c(c1)CCCC2,0
EN300-45519,CC(Cl)C(=O)Cc1ccccc1,0
EN300-42172,O=C(CCl)c1cc(F)ccc1O,0
EN300-41392,O=C1CCc2cc(C(=O)CCl)c(F)cc2N1,0
EN300-43974,O=C(CCl)c1c[nH]c2ncccc12,0
EN300-57214,O=C(CBr)C1CC1,0
EN300-54032,Cc1cccc2[nH]cc(C(=O)CCl)c12,0
EN300-52699,Cc1[nH]c2ccccc2c1C(=O)CBr,0
EN300-64853,O=C1COc2ccc(C(=O)CBr)cc2N1,0
EN300-59935,COc1ccc(C(=O)C(C)Br)cc1OC,0
EN300-60302,O=C(CBr)c1ccc2c(c1)CCC2,0
EN300-59924,CN(C)C(=O)c1csc(C(=O)CCl)c1,0
EN300-65879,COc1ccc(C(=O)CBr)cc1Cl,0
EN300-67255,CS(=O)(=O)Nc1ccc(C(=O)CBr)cc1,0
EN300-65989,NC(=O)c1coc(C(=O)CCl)c1,0
EN300-59809,CCCC(=O)CCl,0
EN300-69496,COC(=O)c1coc(C(=O)CCl)c1,0
EN300-72432,COc1ccc(C(=O)C(C)Br)c(OC)c1,0
EN300-73402,O=C(CCl)c1sccc1Br,0
EN300-72257,CC(C)C(=O)CBr,0
EN300-71911,O=C(CBr)c1ccc(OCc2ccccc2)cc1,0
EN300-69202,CCC(Br)C(=O)c1ccc(OC)cc1,0
EN300-66389,Cn1cc(C(=O)CBr)cn1,0
EN300-66387,Cn1cc(C(=O)CBr)cn1,0
EN300-68167,O=C1CCc2cc(C(=O)CBr)c(F)cc2N1,0
EN300-65509,O=C(CCl)c1ccc(Cl)s1,0
EN300-73493,O=C1c2ccccc2CCCC1Br,0
EN300-75494,O=C(C1=COCC1)C(F)(F)Cl,0
EN300-73550,NC(=O)Nc1ccc(C(=O)CCl)cc1,0
EN300-80593,NC(=O)COc1ccc(C(=O)CCl)cc1,0
EN300-81600,Cc1ccc(S(=O)(=O)CC(=O)CBr)cc1,0
EN300-78355,NC(=O)CCc1ccc(C(=O)CCl)cc1,0
EN300-91939,CC(Br)C(=O)c1ccc(C(C)C)cc1,0
EN300-90096,COC(=O)c1ccc2[nH]cc(C(=O)CCl)c2c1,0
EN300-103803,O=C(CBr)C1CCC1,0
EN300-103851,Cc1cc(F)c(C(=O)CCl)cc1F,0
EN300-103647,O=C(CCl)c1ccc(F)c(Cl)c1,0
EN300-94722,O=C(CBr)c1cnn(-c2ccccc2)c1,0
EN300-101068,Cc1cc(C(=O)CCl)ccc1F,0
EN300-99917,CCC(Br)C(=O)c1ccc(N)cc1,0
EN300-102190,Cc1cc(C(=O)CCl)c(Cl)cc1F,0
EN300-102501,CC(C)CC(=O)CCl,0
EN300-104903,CCC(C)C(=O)CCl,0
EN300-104905,CCC(CC)C(=O)CCl,0
EN300-52734,NC(=O)c1csc(C(=O)CCl)c1,0
EN300-108840,COCCC(=O)CCl,0
EN300-84947,Cc1cc(C(=O)CCl)cc(C)c1F,0
EN300-111134,O=C(CBr)C1CCOCC1,0
EN300-111009,O=C(CBr)c1csc2ccccc12,0
EN300-111042,CCc1ccc(C(=O)CBr)cc1,0
EN300-109851,CCC(Br)C(=O)c1ccc(Cl)cc1,0
EN300-109398,CC1(C)C(=O)Nc2ccc(C(=O)CCl)cc21,0
EN300-112507,O=C1c2ccccc2CC1Cl,0
EN300-101073,NCCc1cc(C(=O)CCl)ccc1F,0
EN300-113614,O=C1c2ccccc2CCC1Cl,0
EN300-113735,Cc1cc(C(=O)CBr)ccc1O,0
EN300-59729,CCC(=O)C(Cl)C(=O)OC,0
EN300-22486,CC(Cl)C(=O)c1ccc2c(c1)NC(=O)CO2,0
EN300-05446,CCCCCC(=O)Nc1ccc(C(=O)CCl)cc1,0
EN300-04458,CC(Br)C(=O)c1ccc(Cl)cc1,0
EN300-05606,Cc1ccc(C(=O)C(C)Cl)cc1,0
EN300-10152,Cc1cc(C(=O)CCl)c(C)n1-c1ccc(OC(F)(F)F)cc1,0
EN300-08108,COc1ccc(-n2c(C)cc(C(=O)CCl)c2C)cc1,0
EN300-05060,O=C(CCl)c1ccc(C2CCCCC2)cc1,0
EN300-10750,CCOc1ccc(C(=O)CCl)cc1,0
EN300-23484,CSc1ccc(C(=O)CCl)cc1N,0
EN300-11078,Cc1cc(C(=O)CCl)c(C)n1-c1ccc(C(F)(F)F)cc1,0
EN300-10137,Cn1cccc1C(=O)CCl,0
EN300-10809,COc1ccc(F)cc1C(=O)CCl,0
EN300-37068,O=C1CCCc2cc(C(=O)CCl)ccc2N1,0
EN300-12004,CN(c1ccc(C(=O)CCl)cc1)S(C)(=O)=O,0
EN300-08175,O=C(CBr)c1ccc(S(=O)(=O)N2CCCCC2)cc1,0
EN300-02057,Cc1ccc(C(=O)CBr)cc1[N+](=O)[O-],0
EN300-11122,CC(Cl)C(=O)c1c[nH]c2ccccc12,0
EN300-09457,Cc1cc(-n2c(C)cc(C(=O)CCl)c2C)no1,0
EN300-08465,COc1ccc(C(=O)C(C)Cl)cc1,0
EN300-07721,Cc1cc(C(=O)C(C)Cl)c(C)n1-c1ccc(Cl)cc1,0
EN300-11676,Nc1ccc(C(=O)CCl)c(F)c1,0
EN300-07335,CCc1cccc2c(C(=O)C(Cl)c3ccccc3)c[nH]c12,0
EN300-50512,O=C(CCl)Cc1c(F)cccc1Cl,0
EN300-01713,CN1C(=CC(=O)CCl)C(C)(C)c2ccccc21,0
EN300-01883,O=C(CCl)c1ccc(Br)cc1,0
EN300-20768,Cc1ccc(C(=O)CBr)cc1,0
EN300-12631,N#CC(C(=O)CCl)c1nnc2n1CCCCC2,0
EN300-11466,CCCC(=O)Nc1ccc(C(=O)C(C)Cl)cc1,0
EN300-08090,O=C(CBr)c1ccc2c(c1)OCCO2,0
EN300-04394,O=C(CCl)c1c[nH]c2ccccc12,0
EN300-70127,CC(Br)C(=O)c1ccc2c(c1)CCC(=O)N2,0
EN300-59728,CCC(=O)CCl,0
EN300-115517,COC(=O)C(=O)C(C)Br,0
EN300-116200,CN1C(=O)CCc2cc(C(=O)CBr)ccc21,0
EN300-57217,Cn1c(=O)oc2cc(C(=O)CCl)ccc21,0
EN300-70654,CC(Br)C(=O)c1cc(F)ccc1F,0
EN300-44889,CC(C)Cc1ccc(C(=O)CBr)cc1,0
EN300-42834,CC(C)C(Br)C(=O)c1ccccc1,0
EN300-39186,NS(=O)(=O)c1ccc(C(=O)CBr)cc1,0
EN300-07235,Cc1cc(C(=O)CCl)c(C)n1-c1ccc2c(c1)OCCO2,0
EN300-14050,COc1cccc(NC(=O)C(Cl)C(=O)c2ccccc2)c1,0
EN300-05080,Cc1cc(C(=O)CCl)c(C)n1-c1ccc(Cl)c(Cl)c1,0
EN300-06746,CC(=O)C(Cl)c1ccccc1,0
EN300-13226,O=C(CCl)c1c(-c2ccc(F)cc2)[nH]c2ccccc12,0
EN300-15033,Nc1cc(C(=O)CCl)ccc1O,0
EN300-10988,O=C(CCl)c1ccc2c(c1)CCC2,0
EN300-11423,CN1C(=C(C#N)C(=O)CCl)Sc2ccccc21,0
EN300-12670,CCS(=O)(=O)N1CCc2cc(C(=O)CCl)ccc21,0
EN300-05197,Cc1cc(C(=O)CCl)c(C)n1-c1c(C)n(C)n(-c2ccccc2)c1=O,0
EN300-11151,Cc1cc(C(=O)CCl)c(C)n1-c1cccc([N+](=O)[O-])c1,0
EN300-02066,O=C(Nc1ccccc1)C(Cl)C(=O)c1ccc([N+](=O)[O-])cc1,0
EN300-15232,CC(Cl)C(=O)c1ccc(CCN)cc1,0
EN300-10066,Cc1c(C(=O)CBr)oc2ccccc12,0
EN300-10370,Cn1ccc(C(=O)CCl)c1,0
EN300-07240,Cc1cc(C(=O)CCl)c(C)n1-c1ccc2c(c1)OCO2,0
EN300-10063,CCOc1ccc(C(=O)C(C)Cl)cc1,0
EN300-09469,COc1ccc(OC)c(C(=O)CCl)c1,0
EN300-18699,Cc1cc(C(=O)CCl)c(C)n1-c1ccc2c(c1)CCC2,0
EN300-59199,O=C(CCl)c1ccc2c(c1)COC2,0
EN300-25995,O=C(CCl)c1nnc(-c2ccccc2)o1,0
EN300-05764,Cc1cc(C)c(C(=O)C(C)Cl)cc1C,0
EN300-01887,O=C(CBr)c1ccccc1Br,0
EN300-108074,CN(C=O)c1ccc(C(=O)CCl)cc1,0
EN300-105716,O=C(CCl)c1cn(-c2cccc(C(F)(F)F)c2)nn1,0
EN300-05759,CCCCCCc1ccc(C(=O)C(C)Cl)cc1,0
EN300-01903,N#CC(C(=O)CCl)=C1Nc2ccccc2S1,0
EN300-04869,COC(=O)c1ccc(-n2c(C)cc(C(=O)CCl)c2C)cc1,0
EN300-07369,Cc1cc(C(=O)CCl)c(C)n1Cc1ccc2c(c1)OCO2,0
EN300-11023,Cc1cc(C(=O)CCl)c(C)n1NC(=O)c1n[nH]c(=O)c2ccccc12,0
EN300-10154,Cc1ccc(-n2c(C)cc(C(=O)CCl)c2C)cc1F,0
EN300-06116,CC(Cl)C(=O)c1ccc(Br)cc1,0
EN300-14447,CN1C(=O)Cc2cc(C(=O)CCl)ccc21,0
EN300-110463,Nc1ccc(C(=O)CBr)cc1,0
EN300-102386,Cc1cccc(-n2cc(C(=O)CCl)nn2)c1,0
EN300-94662,O=C1CCNCC1Br,0
EN300-111133,Cc1nc(C)c(C(=O)CBr)o1,0
EN300-84735,O=C(CBr)c1cccc(S(=O)(=O)N2CCOCC2)c1,0
EN300-77968,COc1ccc2[nH]c(C)c(C(=O)CCl)c2c1,0
EN300-80150,O=C(CBr)CS(=O)(=O)c1ccccc1,0
EN300-84207,Cn1cc(C(=O)CCl)cn1,0
EN300-120360,O=C(CBr)c1c[nH]c2ncccc12,0
EN300-123408,Cc1cc(C(=O)CCl)c(C)cc1Br,0
EN300-124817,O=C(CCc1ccccc1)C(F)(F)Cl,0
EN300-123566,CC(Cl)C(=O)c1c[nH]c2ncccc12,0
EN300-123910,O=C(Cc1ccccc1)C(F)(F)Cl,0
EN300-117179,COC(=O)C(Cl)C(=O)C(F)F,0
EN300-119259,COC(=O)c1cccc(C(=O)CCl)c1,0
EN300-04842,CC(=O)C(Cl)C(=O)Nc1ccccc1,0
EN300-117408,O=C(CCl)c1cc2c(s1)CCNC2,0
EN300-127399,CCOC(=O)C1CCCC(Br)C1=O,0
EN300-120304,O=C(CCl)C1CCCCC1,0
EN300-117951,CC(Br)C(=O)c1ccc2c(c1)CC(=O)N2C,0
EN300-119165,CN1C(=O)CCc2cc(C(=O)CCl)ccc21,0
EN300-08067,O=C(CBr)c1cccc(Cl)c1,0
EN300-137220,O=C1CCC1Cl,0
EN300-07119,O=C(CCl)c1ccc2[nH]c(=O)[nH]c2c1,0
EN300-04971,O=C(CCl)c1ccc(O)cc1O,0
EN300-130108,CC(C)(Br)C(=O)c1ccc(F)c(F)c1,0
EN300-05212,O=C(CCl)c1cc(F)ccc1F,0
EN300-129322,C[Si](C)(C)C#CC(=O)CCl,0
EN300-04769,Cc1ccc(-n2c(C)cc(C(=O)CCl)c2C)cc1,0
EN300-17814,O=C1COc2ccc(C(=O)CCl)cc2N1,0
EN300-20757,O=C(CBr)c1ccc2ccccc2c1,0
EN300-01904,O=C(CBr)c1ccc(OC(F)F)cc1,0
EN300-131441,CC(C)C(Br)C(=O)C#C[Si](C)(C)C,0
EN300-129784,O=C(CCl)c1ccc2c(c1)CCCN2,0
EN300-83888,COC(=O)C(=O)C(Cl)c1ccccc1,0
EN300-132620,O=C(CCl)c1cccc(C(F)(F)F)c1,0
EN300-131656,CC(Cl)C(=O)C#C[Si](C)(C)C,0
EN300-107183,CCOC(=O)C(Cl)C(=O)CC,0
EN300-136661,O=C(CBr)C1CCOC1,0
EN300-130642,O=C(CCc1ccccc1)C(F)(F)Br,0
EN300-20780,COc1cccc(C(=O)CBr)c1,0
EN300-154085,Cc1cc(C(=O)CCl)on1,0
EN300-152586,O=C(CCl)C1CCCN1,0
EN300-17947,O=C(CCl)c1ccc(Cl)cc1Cl,0
EN300-152593,O=C(CCl)[C@@H]1CCCN1,0
EN300-152444,COc1ccc(CC(=O)CBr)cc1,0
EN300-18582,O=C(CBr)c1ccc([N+](=O)[O-])cc1,0
EN300-155914,O=C(c1ccccc1)C1(Br)CCCC1,0
EN300-74324,O=C1CCCCC1Br,0
EN300-159868,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)CCl,0
EN300-154350,O=C(CCl)c1ccc2c(c1)CCNC2,0
EN300-157324,Cc1nc(C)c(C(=O)CCl)o1,0
EN300-157178,O=C1CCCC1Br,0
EN300-160603,CCOC(=O)c1ccc(C(=O)CBr)cc1,0
EN300-23971,COC(=O)c1ccc(C(=O)CBr)cc1,0
EN300-155900,NCCC(=O)CCl,0
EN300-177226,O=C(CBr)C1COc2ccccc2O1,0
EN300-177417,CCOC(=O)CCC(=O)CCl,0
EN300-173245,O=C(CCl)C1CC2CCC1C2,1
EN300-175418,Nc1ccccc1C(=O)CBr,0
EN300-174190,CC(Br)C(=O)c1ccccc1C(F)(F)F,0
EN300-179290,COc1ccc(C(=O)C(C)Br)cc1Cl,0
EN300-101924,CC(Br)C(=O)c1ccccc1Br,0
EN300-178118,O=C(CCl)c1cscn1,0
EN300-182126,CC(=O)C(Br)Cc1ccccc1F,0
EN300-21881,CC(C)(C)C(=O)CBr,0
EN300-181893,O=C(CBr)C1CCC(F)(F)CC1,0
EN300-175548,O=C(CCl)CC12CC3CC(CC(C3)C1)C2,1
EN300-180284,O=C(CCl)C1CCC1,0
EN300-190882,O=C(CCl)C1CCCC1,0
EN300-182619,CC(=O)C(Br)Cc1ccc(F)c(F)c1F,0
EN300-182715,CC(=O)C(Br)Cc1c(F)cccc1F,0
EN300-188240,CN1Cc2cc(C(=O)CCl)ccc2NC1=O,0
EN300-186994,O=C(CBr)CC1CC1,0
EN300-125140,COCC(=O)CCl,0
