ID,SMILES,Scaffold
EN300-00979,O=Cc1c(-c2ccccc2)nc2sccn12,0
EN300-09589,O=Cc1csc(-c2ccccc2)n1,0
EN300-09084,CC(C)Oc1ccc(-c2nn(-c3ccccc3)cc2C=O)cc1,0
EN300-06514,COc1cccc(C=O)c1OC(F)F,0
EN300-06563,CCOc1cc(C=O)ccc1OCC(=O)Nc1cccc(C(F)(F)F)c1,0
EN300-20339,O=Cc1c(F)cccc1F,0
EN300-21083,COc1ccc2cc(C=O)ccc2c1,0
EN300-20340,O=Cc1ccc(F)c(F)c1,0
EN300-08867,O=Cc1sc(N2CCCCC2)nc1Cl,0
EN300-07892,Cc1ccc(Cn2nc(C)c(C=O)c2Cl)cc1,0
EN300-04762,CCOc1ccc(Oc2c(C=O)c(C)nn2-c2ccccc2)cc1,0
EN300-04830,Cc1ccccc1-n1c(C)cc(C=O)c1C,0
EN300-08528,Cc1nn(C2CCS(=O)(=O)C2)c(Cl)c1C=O,0
EN300-06338,O=Cc1cc([N+](=O)[O-])ccc1Sc1nc2ccccc2s1,0
EN300-09314,Cc1ccc(C)c(-n2nc(C)c(C=O)c2Cl)c1,0
EN300-24307,O=Cc1ccc(OC(F)(F)F)cc1,0
EN300-15275,NC(=O)COc1ccc(C=O)cc1,0
EN300-23837,O=Cc1ccccc1OC(F)(F)F,0
EN300-24397,CC(C)NS(=O)(=O)c1ccc(-c2ccc(C=O)o2)cc1,0
EN300-09723,O=Cc1csc(Nc2ccccc2)n1,0
EN300-25513,N#Cc1cccc(C=O)c1,0
EN300-12350,Cc1noc(C)c1COc1ccc(C=O)cc1,0
EN300-24375,COc1ccc(C=O)c(O)c1,0
EN300-24099,COc1cc(C=O)c([N+](=O)[O-])cc1OCc1ccccc1,0
EN300-23613,O=Cc1ccc(OCc2ccccc2F)cc1,0
EN300-12070,O=Cc1cn(Cc2ccccc2)nc1-c1ccc(Cl)cc1,0
EN300-11997,O=Cc1ccc(-c2ccccc2F)o1,0
EN300-24306,COC(=O)c1occc1C=O,0
EN300-24744,O=Cc1csc2ccccc12,0
EN300-25653,O=Cc1c[nH]nc1-c1cccnc1,0
EN300-25655,O=Cc1c[nH]nc1-c1ccc2c(c1)OCCO2,0
EN300-01000,Cc1cc(C=O)c(C)n1-c1ccc(Cl)cc1,0
EN300-01029,COc1cc(C=O)ccc1OCc1c(C)cc(C(C)(C)C)cc1C,0
EN300-12233,Cc1cc(C=O)c(C)n1-c1ccc2c(c1)OCO2,0
EN300-04096,CCCCCCOc1ccc(C=O)cc1OC,0
EN300-26386,O=Cc1ccc(-c2ccc(F)cc2)s1,0
EN300-24720,COc1cc(C=O)c([N+](=O)[O-])cc1OC(F)F,0
EN300-04530,Cc1cc(C=O)c(C)n1-c1cccc(Cl)c1Cl,0
EN300-08130,CCOc1cc(C=O)cc(Br)c1OC,0
EN300-59177,COc1cc(C=O)cc(I)c1OC,0
EN300-24515,O=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)s1,0
EN300-39721,CCCCCCCOc1ccc(C=O)cc1,0
EN300-27362,O=Cc1ccc(-n2cccn2)cc1,0
EN300-01133,Cc1ccc2nc(Cl)c(C=O)cc2c1,0
EN300-60121,O=Cc1c[nH]c2ccc(F)cc12,0
EN300-29612,Cc1cc(C=O)c(C)n1-c1cccc([N+](=O)[O-])c1,0
EN300-24055,CN(C)c1nc(Cl)c(C=O)s1,0
EN300-15279,COc1cc(C=O)cc(Cl)c1OCC(N)=O,0
EN300-28584,Cc1nc(C)c2c(C)c(C=O)sc2n1,0
EN300-08143,CCOC(=O)c1ccc(-c2ccc(C=O)o2)cc1,0
EN300-15399,O=Cc1cc(F)cc2c1OCOC2,0
EN300-13875,COc1nc2sccn2c1C=O,0
EN300-26970,Cc1cccc(-c2nn(-c3ccc(F)cc3)cc2C=O)c1,0
EN300-27286,O=Cc1ccccc1OCc1ccccn1,0
EN300-01096,O=Cc1ccc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)o1,0
EN300-01085,Cc1nn(-c2ccccc2)c(O)c1C=O,0
EN300-27306,COc1nc2ccccc2cc1C=O,0
EN300-25497,Cc1ccc(-c2ccc(C=O)o2)cc1,0
EN300-24712,O=Cc1c[nH]nc1-c1cccs1,0
EN300-14136,O=Cc1cnn(-c2ccccc2)c1,0
EN300-15224,COc1cccc(Nc2nc(C=O)cs2)c1,0
EN300-13240,CCOC(=O)c1c(C)[nH]c(C=O)c1C,0
EN300-10910,Cc1cccc(C)c1Nc1nc(C=O)cs1,0
EN300-14083,O=Cc1cn(Cc2ccccc2)nc1-c1ccc2c(c1)OCCCO2,0
EN300-12211,CCn1c(Cl)c(C#N)c(C)c(C=O)c1=O,0
EN300-09878,CCCOc1c(Br)cc(Br)cc1C=O,0
EN300-14973,CC1CC1c1ccc(C=O)o1,0
EN300-12803,O=Cc1ccc(N2CCCCC2)o1,0
EN300-09089,CCSc1ccc(-c2nn(-c3ccccc3)cc2C=O)cc1,0
EN300-13382,O=Cc1sc2ccccc2c1Cl,0
EN300-14311,O=Cc1ccc(-c2ccc(Cl)cc2)s1,0
EN300-11637,COc1cc2c(cc1C=O)OC(C)C2,0
EN300-30527,O=Cc1sc(O)nc1Cl,0
EN300-24710,O=Cc1c[nH]nc1-c1ccc(F)cc1,0
EN300-11270,O=Cc1cn(Cc2ccccc2)nc1-c1ccccc1,0
EN300-10333,N#CCCn1cc(C=O)c(-c2ccc(Br)cc2)n1,0
EN300-10591,N#CCCn1cc(C=O)c(-c2cccs2)n1,0
EN300-88128,COc1ccc(C=O)cn1,0
EN300-08911,COc1cccc(C=O)c1OC(C)C,0
EN300-07927,Cc1cc(C=O)c(C)n1Cc1ccco1,0
EN300-06128,CCOc1cc(C=O)ccc1OCC(=O)N1CCOCC1,0
EN300-11517,COc1cc(C=O)ccc1OCc1csc(C)n1,0
EN300-14309,O=Cc1ccc(-c2cccc(Br)c2)o1,0
EN300-04804,Cc1cc(C=O)c(C)n1-c1cc(Cl)cc(Cl)c1,0
EN300-10305,Cc1ccc(-c2nn(-c3ccccc3Cl)cc2C=O)cc1,0
EN300-43407,O=Cc1ccc2c(c1)CCO2,0
EN300-05291,COc1cc(C=O)ccc1OCCOc1cccc(Br)c1,0
EN300-51834,Cn1c(C=O)nc2ccccc21,0
EN300-06305,O=Cc1ccc(Oc2ccc(Cl)cc2[N+](=O)[O-])cc1,0
EN300-30810,NC(=O)c1ccc(C=O)cc1,0
EN300-05862,CCOc1cc(C=O)ccc1OCc1c(Cl)cccc1Cl,0
EN300-10541,COc1cc(C=O)cc(OC)c1OC(F)F,0
EN300-05524,Cc1cc(C=O)c(C)n1-c1ccc(N)cc1,0
EN300-66992,O=Cc1cccc2[nH]ccc12,0
EN300-92356,Cn1cc(Cl)c(C=O)n1,0
EN300-04809,Cc1nn(-c2ccccc2)c(Oc2ccc(Br)cc2)c1C=O,0
EN300-01047,COC(=O)c1ccc(COc2ccc(C=O)cc2)cc1,0
EN300-56294,Cc1cc(F)ccc1C=O,0
EN300-52419,CC1(C)CCc2cc(C=O)ccc2O1,0
EN300-81658,Cc1nc(C)c(C=O)s1,0
EN300-41936,Cc1nn(C(C)(C)C)c(C)c1C=O,0
